time,value
0.0, 0.0
0.010101010101010102, 0.12659245357374926
0.020202020202020204, 0.2511479871810792
0.030303030303030304, 0.3716624556603275
0.04040404040404041, 0.4861967361004687
0.05050505050505051, 0.5929079290546405
0.06060606060606061, 0.6900790114821119
0.07070707070707072, 0.7761464642917569
0.08080808080808081, 0.8497254299495144
0.09090909090909091, 0.9096319953545183
0.10101010101010102, 0.954902241444074
0.11111111111111112, 0.9848077530122081
0.12121212121212122, 0.998867339183008
0.13131313131313133, 0.9968547759519424
0.14141414141414144, 0.9788024462147786
0.15151515151515152, 0.9450008187146685
0.16161616161616163, 0.8959937742913359
0.17171717171717174, 0.8325698546347712
0.18181818181818182, 0.7557495743542583
0.19191919191919193, 0.6667690005162917
0.20202020202020204, 0.5670598638627704
0.21212121212121213, 0.4582265217274105
0.22222222222222224, 0.3420201433256685
0.23232323232323235, 0.22031053278654036
0.24242424242424243, 0.09505604330418288
0.25252525252525254, -0.03172793349806786
0.26262626262626265, -0.15800139597335008
0.27272727272727276, -0.28173255684142984
0.2828282828282829, -0.4009305354066142
0.29292929292929293, -0.5136773915734061
0.30303030303030304, -0.6181589862206053
0.31313131313131315, -0.7126941713788629
0.32323232323232326, -0.7957618405308321
0.33333333333333337, -0.8660254037844388
0.3434343434343435, -0.9223542941045817
0.3535353535353536, -0.9638421585599422
0.36363636363636365, -0.9898214418809327
0.37373737373737376, -0.9998741276738751
0.38383838383838387, -0.9938384644612541
0.393939393939394, -0.9718115683235417
0.4040404040404041, -0.9341478602651064
0.4141414141414142, -0.881453363447582
0.42424242424242425, -0.8145759520503358
0.43434343434343436, -0.7345917086575332
0.4444444444444445, -0.6427876096865389
0.4545454545454546, -0.5406408174555974
0.4646464646464647, -0.42979491208917114
0.4747474747474748, -0.31203344569848623
0.48484848484848486, -0.18925124436041063
0.494949494949495, -0.06342391965656452
0.5050505050505051, 0.06342391965656492
0.5151515151515152, 0.18925124436041102
0.5252525252525253, 0.31203344569848745
0.5353535353535354, 0.4297949120891715
0.5454545454545455, 0.5406408174555978
0.5555555555555556, 0.6427876096865391
0.5656565656565657, 0.734591708657534
0.5757575757575758, 0.8145759520503361
0.5858585858585859, 0.8814533634475817
0.595959595959596, 0.934147860265107
0.6060606060606061, 0.9718115683235418
0.6161616161616162, 0.9938384644612542
0.6262626262626263, 0.9998741276738751
0.6363636363636365, 0.9898214418809326
0.6464646464646465, 0.963842158559942
0.6565656565656566, 0.9223542941045816
0.6666666666666667, 0.8660254037844383
0.6767676767676768, 0.7957618405308319
0.686868686868687, 0.7126941713788617
0.696969696969697, 0.6181589862206056
0.7070707070707072, 0.5136773915734058
0.7171717171717172, 0.40093053540661344
0.7272727272727273, 0.2817325568414299
0.7373737373737375, 0.1580013959733488
0.7474747474747475, 0.03172793349806701
0.7575757575757577, -0.09505604330418282
0.7676767676767677, -0.22031053278654034
0.7777777777777778, -0.342020143325668
0.787878787878788, -0.45822652172741085
0.797979797979798, -0.5670598638627707
0.8080808080808082, -0.6667690005162926
0.8181818181818182, -0.7557495743542588
0.8282828282828284, -0.8325698546347716
0.8383838383838385, -0.8959937742913359
0.8484848484848485, -0.9450008187146683
0.8585858585858587, -0.9788024462147789
0.8686868686868687, -0.9968547759519424
0.8787878787878789, -0.9988673391830079
0.888888888888889, -0.9848077530122079
0.8989898989898991, -0.9549022414440737
0.9090909090909092, -0.9096319953545183
0.9191919191919192, -0.8497254299495145
0.9292929292929294, -0.7761464642917562
0.9393939393939394, -0.6900790114821116
0.9494949494949496, -0.592907929054639
0.9595959595959597, -0.48619673610046904
0.9696969696969697, -0.3716624556603283
0.9797979797979799, -0.2511479871810788
0.98989898989899, -0.1265924535737493
1.0, -4.898587196589413e-16
